RUN	Clientes.login	login	1583189059664	 	3.0.2
USER	AUTENTICACION DE USUARIO EN PORTAL E-COMMERCE	1	START	1583189063122	1583189063122
REQUEST	1		Home	1583189063156	1583189064197	OK	 
REQUEST	1		Home	1583189064275	1583189064483	OK	 
REQUEST	1		Home	1583189064274	1583189064518	OK	 
REQUEST	1		Pagina Login	1583189064520	1583189064564	OK	 
REQUEST	1		Pagina Login Redirect 1	1583189064574	1583189064603	OK	 
REQUEST	1		Pagina Login Redirect 2	1583189064612	1583189064656	OK	 
REQUEST	1		Login	1583189064860	1583189065532	OK	 
REQUEST	1		Login Redirect 1	1583189065545	1583189066014	OK	 
REQUEST	1		Login Redirect 2	1583189066018	1583189066195	OK	 
REQUEST	1		Login	1583189066204	1583189066370	OK	 
REQUEST	1		Login	1583189066376	1583189066549	OK	 
REQUEST	1		Login	1583189066554	1583189067016	OK	 
REQUEST	1		Login	1583189067020	1583189067221	OK	 
REQUEST	1		Login	1583189067226	1583189067380	OK	 
REQUEST	1		Login	1583189067384	1583189067534	OK	 
REQUEST	1		Login	1583189067552	1583189067724	OK	 
REQUEST	1		Login	1583189067727	1583189068026	OK	 
REQUEST	1		Login	1583189068033	1583189068194	OK	 
REQUEST	1		Login	1583189068199	1583189068347	OK	 
REQUEST	1		Login	1583189068349	1583189068532	OK	 
REQUEST	1		Login	1583189068538	1583189072539	OK	 
REQUEST	1		Login	1583189072544	1583189072696	OK	 
REQUEST	1		Login	1583189072702	1583189075943	OK	 
USER	AUTENTICACION DE USUARIO EN PORTAL E-COMMERCE	1	END	1583189063122	1583189075989
