RUN	Clientes.login	login	1583189168442	 	3.0.2
USER	AUTENTICACION DE USUARIO EN PORTAL E-COMMERCE	1	START	1583189171819	1583189171819
REQUEST	1		Home	1583189171873	1583189173147	OK	 
REQUEST	1		Home	1583189173243	1583189173362	OK	 
REQUEST	1		Home	1583189173245	1583189173417	OK	 
REQUEST	1		Pagina Login	1583189173452	1583189173491	OK	 
REQUEST	1		Pagina Login Redirect 1	1583189173500	1583189173541	OK	 
REQUEST	1		Pagina Login Redirect 2	1583189173545	1583189173609	OK	 
REQUEST	1		Login	1583189173877	1583189174601	OK	 
REQUEST	1		Login Redirect 1	1583189174622	1583189175112	OK	 
REQUEST	1		Login Redirect 2	1583189175120	1583189175293	OK	 
REQUEST	1		Login	1583189175303	1583189175462	OK	 
REQUEST	1		Login	1583189175479	1583189175625	OK	 
REQUEST	1		Login	1583189175638	1583189176095	OK	 
REQUEST	1		Login	1583189176139	1583189176293	OK	 
REQUEST	1		Login	1583189176300	1583189176497	OK	 
REQUEST	1		Login	1583189176501	1583189176669	OK	 
REQUEST	1		Login	1583189176689	1583189176841	OK	 
REQUEST	1		Login	1583189176844	1583189177182	OK	 
REQUEST	1		Login	1583189177197	1583189177364	OK	 
REQUEST	1		Login	1583189177377	1583189177524	OK	 
REQUEST	1		Login	1583189177550	1583189177696	OK	 
REQUEST	1		Login	1583189177716	1583189181408	OK	 
REQUEST	1		Login	1583189181681	1583189181827	OK	 
REQUEST	1		Login	1583189181837	1583189185209	OK	 
USER	AUTENTICACION DE USUARIO EN PORTAL E-COMMERCE	1	END	1583189171819	1583189185397
